method,method_family,filter_variant,dataset,source_model,scenario,evaluation,k,requirements_total,requirements_with_ground_truth,ground_truth_links_total,correctly_retrieved_links,requirement_hit_at_k,precision_at_k,recall_at_k,f1_at_k,map_at_k,mrr_at_k
LSI,IR,Strict,Focus,Gemma3,Focus-Gemma3,widgets_functional_resolved,40,30,30,150,23,0.4,0.01916666666666667,0.37380952380952376,0.03539098745890844,0.09912684280010176,0.09403632478632479
LSI,IR,Strict,Focus,Gemma3,Focus-Gemma3,widgets_linked_resolved,40,30,27,85,17,0.37037037037037035,0.01574074074074074,0.34567901234567905,0.029787289382676035,0.06514512408030926,0.06583333333333334
LSI,IR,Strict,Focus,Gemma3,Focus-Gemma3,actions_all,50,30,27,196,64,1.0,0.047407407407407405,0.9448310948310948,0.08449520626640973,0.20739878370975315,0.5967587796291499
LSI,IR,Strict,Focus,Gemma3,Focus-Gemma3,actions_orphan,50,30,7,13,7,1.0,0.02,1.0,0.03921568627450981,0.5714285714285714,1.0
LSI,IR,Strict,Focus,Gemma3,Focus-Gemma3,actions_with_linked_widget,50,30,27,183,64,1.0,0.047407407407407405,0.9375118708452042,0.08448582838558026,0.22390534430614825,0.5967587796291499
LSI,IR,Strict,Focus,Gemma3,Focus-Gemma3,combined_actions_and_linked_widgets,50,30,27,281,49,0.7407407407407407,0.0362962962962963,0.5851197156752712,0.06681315230361538,0.05259967629791281,0.11748758877089872
LSI,IR,Strict,Focus,Gemma3,Focus-Gemma3,combined_actions_and_widgets,50,30,30,353,58,0.7333333333333333,0.03866666666666666,0.5671005359163254,0.07027632647236187,0.0819517643008441,0.1430800997350787
LSI,IR,Strict,Focus,Gemma3,Focus-Gemma3,widgets_all_resolved,50,30,30,157,27,0.43333333333333335,0.018000000000000002,0.3821428571428571,0.03360902485461941,0.1015551937701194,0.09732997557997557
LSI,IR,Strict,Focus,Gemma3,Focus-Gemma3,widgets_functional_resolved,50,30,30,150,24,0.43333333333333335,0.016,0.3821428571428571,0.029977942792164806,0.09932525549851445,0.09482997557997558
LSI,IR,Strict,Focus,Gemma3,Focus-Gemma3,widgets_linked_resolved,50,30,27,85,18,0.4074074074074074,0.013333333333333332,0.3827160493827161,0.025539840190228643,0.06602695829547682,0.06671516754850088
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_all,1,36,36,129,15,0.4166666666666667,0.4166666666666667,0.30767195767195765,0.3349206349206349,0.4166666666666667,0.4166666666666667
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_orphan,1,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_with_linked_widget,1,36,36,129,15,0.4166666666666667,0.4166666666666667,0.30767195767195765,0.3349206349206349,0.4166666666666667,0.4166666666666667
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_linked_widgets,1,36,36,199,0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_widgets,1,36,36,296,2,0.05555555555555555,0.05555555555555555,0.007605820105820106,0.012403100775193798,0.05555555555555555,0.05555555555555555
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_all_resolved,1,36,36,167,2,0.05555555555555555,0.05555555555555555,0.010052910052910053,0.0154320987654321,0.05555555555555555,0.05555555555555555
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_functional_resolved,1,36,29,143,2,0.06896551724137931,0.06896551724137931,0.012479474548440065,0.019157088122605366,0.06896551724137931,0.06896551724137931
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_linked_resolved,1,36,36,70,0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_all,5,36,36,129,26,0.6111111111111112,0.14444444444444446,0.5431216931216931,0.21833304771901266,0.24932870370370372,0.4847222222222222
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_orphan,5,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_with_linked_widget,5,36,36,129,26,0.6111111111111112,0.14444444444444446,0.5431216931216931,0.21833304771901266,0.24932870370370372,0.4847222222222222
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_linked_widgets,5,36,36,199,7,0.19444444444444445,0.03888888888888889,0.0763888888888889,0.05081569664902999,0.021141975308641973,0.056018518518518516
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_widgets,5,36,36,296,15,0.25,0.08333333333333333,0.08220348324514991,0.0669771848849863,0.06407407407407407,0.11157407407407408
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_all_resolved,5,36,36,167,15,0.25,0.08333333333333333,0.1773809523809524,0.08240740740740742,0.09601851851851852,0.11157407407407408
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_functional_resolved,5,36,29,143,15,0.3103448275862069,0.10344827586206896,0.2201970443349754,0.10229885057471265,0.11919540229885058,0.1385057471264368
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_linked_resolved,5,36,36,70,7,0.19444444444444445,0.03888888888888889,0.19444444444444445,0.06481481481481483,0.056018518518518516,0.056018518518518516
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_all,10,36,36,129,41,0.7777777777777778,0.1138888888888889,0.6803902116402116,0.18214359898815938,0.263158357478794,0.5057760141093475
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_orphan,10,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_with_linked_widget,10,36,36,129,41,0.7777777777777778,0.1138888888888889,0.6803902116402116,0.18214359898815938,0.263158357478794,0.5057760141093475
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_linked_widgets,10,36,36,199,12,0.3055555555555556,0.03333333333333334,0.10983796296296296,0.04763261429928097,0.026043871252204587,0.06901455026455026
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_widgets,10,36,36,296,27,0.3888888888888889,0.07500000000000001,0.13215388007054674,0.07400659769080822,0.06990942827748384,0.12804232804232804
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_all_resolved,10,36,36,167,26,0.3888888888888889,0.07222222222222223,0.2507936507936508,0.08227199452689649,0.10381191211052322,0.12804232804232804
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_functional_resolved,10,36,29,143,26,0.4827586206896552,0.0896551724137931,0.31995073891625614,0.10295176988888956,0.12973202882685642,0.15894909688013134
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_linked_resolved,10,36,36,70,11,0.3055555555555556,0.030555555555555558,0.2638888888888889,0.0533910533910534,0.06432705026455027,0.06901455026455026
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_all,20,36,36,129,51,0.8611111111111112,0.07083333333333335,0.7885251322751323,0.12365114319563092,0.2733560443163802,0.5111108656613043
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_orphan,20,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_with_linked_widget,20,36,36,129,51,0.8611111111111112,0.07083333333333335,0.7885251322751323,0.12365114319563092,0.2733560443163802,0.5111108656613043
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_linked_widgets,20,36,36,199,19,0.3611111111111111,0.026388888888888892,0.14069113756613758,0.04089660116230165,0.029290969447219446,0.07328805453805454
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_widgets,20,36,36,296,52,0.4444444444444444,0.07222222222222223,0.19303350970017638,0.08518403061783253,0.07817734117760634,0.1319151912901913
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_all_resolved,20,36,36,167,51,0.4444444444444444,0.07083333333333333,0.37433862433862436,0.09441406240923149,0.12211021997972524,0.1319151912901913
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_functional_resolved,20,36,29,143,48,0.5172413793103449,0.08275862068965517,0.4388341543513957,0.10858297402525288,0.14861742657612276,0.16110426929392446
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_linked_resolved,20,36,36,70,18,0.3611111111111111,0.025,0.3472222222222222,0.0453944203944204,0.07421978099061433,0.07346611721611722
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_all,30,36,36,129,59,0.9444444444444444,0.054629629629629625,0.8877314814814814,0.09887763460335014,0.27808468225710997,0.514420277974548
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_orphan,30,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_with_linked_widget,30,36,36,129,59,0.9444444444444444,0.054629629629629625,0.8877314814814814,0.09887763460335014,0.27808468225710997,0.514420277974548
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_linked_widgets,30,36,36,199,28,0.5277777777777778,0.025925925925925925,0.177480582688916,0.042006389960618284,0.031059528378863506,0.07986441282355825
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_widgets,30,36,36,296,66,0.5555555555555556,0.061111111111111116,0.22486263736263737,0.08009786536546584,0.07562499887104393,0.13645451253865795
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_all_resolved,30,36,36,167,65,0.5555555555555556,0.06018518518518518,0.4791005291005291,0.0875274087679211,0.12312080533045996,0.13645451253865795
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_functional_resolved,30,36,29,143,56,0.5517241379310345,0.06436781609195402,0.4734811165845649,0.09018424747257438,0.145004816400501,0.16260351966873704
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_linked_resolved,30,36,36,70,27,0.5277777777777778,0.025,0.4697089947089947,0.04620404446068583,0.07998777551606345,0.08004247550162093
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_all,40,36,36,129,65,0.9444444444444444,0.04513888888888889,0.917824074074074,0.08323459610626024,0.28112092363538177,0.514420277974548
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_orphan,40,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_with_linked_widget,40,36,36,129,65,0.9444444444444444,0.04513888888888889,0.917824074074074,0.08323459610626024,0.28112092363538177,0.514420277974548
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_linked_widgets,40,36,36,199,31,0.5555555555555556,0.021527777777777778,0.1879506681590015,0.03638009894606085,0.03184124718714778,0.0807604701712285
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_widgets,40,36,36,296,70,0.5833333333333334,0.04861111111111111,0.23599409849409853,0.06891173233663102,0.07145562365110886,0.1373505698863282
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_all_resolved,40,36,36,167,69,0.5833333333333334,0.04791666666666667,0.5201719576719577,0.07405774772197657,0.12305432673332804,0.1373505698863282
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_functional_resolved,40,36,29,143,58,0.5517241379310345,0.049999999999999996,0.4830870279146141,0.07448937352552422,0.1429200665513361,0.16260351966873704
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_linked_resolved,40,36,36,70,30,0.5555555555555556,0.020833333333333332,0.5099867724867725,0.03915836021581387,0.0824176722059222,0.08093853284929117
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_all,50,36,36,129,66,0.9444444444444444,0.03666666666666667,0.9212962962962963,0.06857117977857098,0.2816610470921719,0.514420277974548
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_orphan,50,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_with_linked_widget,50,36,36,129,66,0.9444444444444444,0.03666666666666667,0.9212962962962963,0.06857117977857098,0.2816610470921719,0.514420277974548
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_linked_widgets,50,36,36,199,34,0.6111111111111112,0.01888888888888889,0.1996790632207299,0.03288690979513912,0.03224833979342737,0.08194733885809719
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_widgets,50,36,36,296,73,0.6388888888888888,0.04055555555555555,0.24772249355582687,0.06094945508499984,0.07104447667697891,0.1385374385731969
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_all_resolved,50,36,36,167,71,0.6111111111111112,0.03944444444444444,0.5433201058201058,0.06366815437957962,0.12404749007405234,0.13798188301764136
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_functional_resolved,50,36,29,143,59,0.5517241379310345,0.04068965517241379,0.500328407224959,0.0635549942609451,0.14376110944452364,0.16260351966873704
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_linked_resolved,50,36,36,70,32,0.5833333333333334,0.017777777777777778,0.5331349206349206,0.03381703595582262,0.08341083554664651,0.08156984598060431
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,actions_all,1,36,30,172,10,0.3333333333333333,0.3333333333333333,0.2335858585858586,0.25063492063492065,0.3333333333333333,0.3333333333333333
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,actions_orphan,1,36,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,actions_with_linked_widget,1,36,30,171,10,0.3333333333333333,0.3333333333333333,0.2338888888888889,0.25113997113997116,0.3333333333333333,0.3333333333333333
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,combined_actions_and_linked_widgets,1,36,30,264,0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,combined_actions_and_widgets,1,36,36,357,1,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,widgets_all_resolved,1,36,36,185,1,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,widgets_functional_resolved,1,36,33,171,1,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,widgets_linked_resolved,1,36,30,92,0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,actions_all,5,36,30,172,26,0.6,0.17333333333333334,0.489037999037999,0.22708148091116384,0.201,0.43444444444444447
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,actions_orphan,5,36,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,actions_with_linked_widget,5,36,30,171,26,0.6,0.17333333333333334,0.4905531505531506,0.2282706299263998,0.201,0.43444444444444447
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,combined_actions_and_linked_widgets,5,36,30,264,13,0.3,0.08666666666666667,0.14297619047619048,0.0967969067969068,0.047592592592592596,0.08722222222222223
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,combined_actions_and_widgets,5,36,36,357,18,0.3333333333333333,0.1,0.14417207792207792,0.09504561125937938,0.07481481481481482,0.11527777777777778
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,widgets_all_resolved,5,36,36,185,14,0.3055555555555556,0.07777777777777778,0.1966517857142857,0.08942513942513944,0.0862037037037037,0.10648148148148147
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,widgets_functional_resolved,5,36,33,171,14,0.3333333333333333,0.08484848484848485,0.2152507215007215,0.09801383437747076,0.09404040404040404,0.11616161616161615
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,widgets_linked_resolved,5,36,30,92,8,0.26666666666666666,0.05333333333333334,0.22142857142857145,0.08174603174603175,0.06277777777777778,0.075
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,actions_all,10,36,30,172,37,0.7333333333333333,0.12333333333333334,0.5841489991489991,0.18062308654063947,0.19398214285714285,0.4536904761904762
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,actions_orphan,10,36,1,1,1,1.0,0.1,1.0,0.18181818181818182,0.14285714285714285,0.14285714285714285
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,actions_with_linked_widget,10,36,30,171,37,0.7333333333333333,0.12333333333333334,0.5841489991489991,0.18062308654063947,0.19398214285714285,0.4536904761904762
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,combined_actions_and_linked_widgets,10,36,30,264,17,0.36666666666666664,0.05666666666666667,0.21327922077922076,0.08163639712026809,0.04739814814814815,0.09694444444444444
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,combined_actions_and_widgets,10,36,36,357,29,0.4166666666666667,0.08055555555555556,0.2233387445887446,0.09026642816965398,0.08459986772486772,0.12646604938271605
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,widgets_all_resolved,10,36,36,185,22,0.3611111111111111,0.061111111111111116,0.256547619047619,0.07427284044931104,0.10068121693121693,0.11419753086419752
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,widgets_functional_resolved,10,36,33,171,22,0.3939393939393939,0.06666666666666667,0.2805916305916306,0.08124773325308085,0.11001443001443001,0.12457912457912457
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,widgets_linked_resolved,10,36,30,92,10,0.3,0.03333333333333333,0.2714285714285714,0.05745692216280452,0.07119047619047619,0.08055555555555555
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,actions_all,20,36,30,172,50,0.8,0.08333333333333333,0.6519206719206719,0.13361469055182934,0.2021365057426322,0.4581349206349206
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,actions_orphan,20,36,1,1,1,1.0,0.05,1.0,0.09523809523809523,0.14285714285714285,0.14285714285714285
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,actions_with_linked_widget,20,36,30,171,50,0.8,0.08333333333333333,0.6519206719206719,0.13361469055182934,0.20350447111059758,0.4581349206349206
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,combined_actions_and_linked_widgets,20,36,30,264,33,0.6333333333333333,0.05500000000000001,0.3547871572871573,0.08776765442247995,0.056371557321247726,0.11369777825660178
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,combined_actions_and_widgets,20,36,36,357,55,0.6111111111111112,0.0763888888888889,0.35424462882796215,0.09889739788311121,0.09675167429144899,0.13844303390872018
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,widgets_all_resolved,20,36,36,185,43,0.5,0.05972222222222222,0.37858796296296293,0.0792249600462161,0.11532684352827542,0.12320156695156695
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,widgets_functional_resolved,20,36,33,171,39,0.45454545454545453,0.0590909090909091,0.35889249639249643,0.07611279853704095,0.12252989249963638,0.128493265993266
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,widgets_linked_resolved,20,36,30,92,19,0.5,0.03166666666666667,0.3900793650793651,0.05464771071655129,0.07922440984940986,0.09374135124135123
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,actions_all,30,36,30,172,60,0.8333333333333334,0.06666666666666667,0.7151115551115551,0.11271020732691005,0.2085625318931711,0.45965007215007214
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,actions_orphan,30,36,1,1,1,1.0,0.03333333333333333,1.0,0.06451612903225806,0.14285714285714285,0.14285714285714285
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,actions_with_linked_widget,30,36,30,171,60,0.8333333333333334,0.06666666666666667,0.7151115551115551,0.11271020732691005,0.20993049726113647,0.45965007215007214
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,combined_actions_and_linked_widgets,30,36,30,264,49,0.6666666666666666,0.05444444444444444,0.4084974747474748,0.08414931076850378,0.06113945020668124,0.11488825444707797
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,combined_actions_and_widgets,30,36,36,357,78,0.6388888888888888,0.07222222222222223,0.4077925084175084,0.09642947500794104,0.10423760619889688,0.1394350974007837
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,widgets_all_resolved,30,36,36,185,61,0.5555555555555556,0.05648148148148148,0.4540674603174603,0.07979314803911579,0.12421202965938767,0.12551638176638175
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,widgets_functional_resolved,30,36,33,171,55,0.5151515151515151,0.05555555555555555,0.4174242424242424,0.07618695360630845,0.12976023344490067,0.1310185185185185
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,widgets_linked_resolved,30,36,30,92,32,0.5666666666666667,0.035555555555555556,0.4801587301587302,0.06099566785050656,0.08985356591878331,0.09651912901912901
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,actions_all,40,36,30,172,65,0.8333333333333334,0.05416666666666667,0.7275901875901876,0.09391268995162823,0.2121888927503194,0.45965007215007214
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,actions_orphan,40,36,1,1,1,1.0,0.025,1.0,0.04878048780487806,0.14285714285714285,0.14285714285714285
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,actions_with_linked_widget,40,36,30,171,65,0.8333333333333334,0.05416666666666667,0.7275901875901876,0.09391268995162823,0.21355685811828481,0.45965007215007214
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,combined_actions_and_linked_widgets,40,36,30,264,59,0.7666666666666667,0.04916666666666667,0.4875847763347763,0.07986848415147649,0.06376555436079898,0.1175511617152484
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,combined_actions_and_widgets,40,36,36,357,88,0.7222222222222222,0.061111111111111116,0.4708772423110658,0.08847845839709871,0.10171972110702202,0.14165418679092567
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,widgets_all_resolved,40,36,36,185,63,0.6111111111111112,0.04375,0.4818452380952381,0.06634278008386456,0.12361193167918937,0.1269793832293832
